user	topic	link	utterance	category
lichtjahr	lifestyle	https://www.motor-talk.de/forum/mercedes-w201-kaufberatung-t6863854.html	Schönes Auto auf den ersten Blick. 	concession
HDH54	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Genau diese Art der Verharmlosung hat in Deutschland schon erheblichen Schaden angerichtet.	insinuation
palipetra	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Ein sehr kluger, unaufgeregter, analytisch geradliniger und gut formulierter Artikel.	Praise
lk2000	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Blödsinn, wo kommen wir denn hin 	dissence
"smartpatrol
"	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Das darf man auf keinen Fall kleinreden.	lecture
Mr.Pleasant	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	ausserordentlich gute und stimmige analyse	Praise
"W.- K.
"	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Für die und diese Fälle gibt es den Artikel 18 im Grundgesetz.	lecture
"heuscher
"	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Wie naiv gehts noch?	dissence
nimue14	politics	https://www.zeit.de/gesellschaft/zeitgeschehen/2020-08/corona-demonstration-berlin-rechte-ausschreitungen-kommentar#comments	Falsch. Raus aus dem Opfergewimmer!	dissence
Katercharly	lifestyle	https://stilmagazin.de/forum/threads/hemden-angebots-sammelthread.27040/	Die Qualität ist hervorragend, die Preise moderat und die Lieferzeit mit ca. 3 Wochen recht kurz.	Praise
Lumpenbub	lifestyle	https://stilmagazin.de/forum/threads/hemd-rutscht-aus-hose.31450/	Eine weitere Lösung wären Hosen mit mehr Leibhöhe.	lecture
eyecon	lifestyle	https://stilmagazin.de/forum/threads/hemd-rutscht-aus-hose.31450/	Einfach mal googlen.	lecture
JayBambo	lifestyle	https://stilmagazin.de/forum/threads/hemd-rutscht-aus-hose.31450/	Die Sitte mit dem Hemd in der Hose kommt aus einer Zeit, als die Hemden sehr weit und die Hosen sehr hoch geschnitten waren	lecture
Aficionado	lifestyle	https://stilmagazin.de/forum/threads/hemd-rutscht-aus-hose.31450/page-2	Problemlösung liegt ja auf der Hand: längeres Hemd!	lecture
knitterbub	lifestyle	https://stilmagazin.de/forum/threads/hemd-rutscht-aus-hose.31450/page-2	n der regel, ich bleibe dieser terminologie, bist du mit hosenträgern sowieso schon outstanding.	lecture
Das gute Leben	lifestyle	https://stilmagazin.de/forum/threads/die-basics-oder-auch-aller-anfang-ist-nicht-schwer.20932/	weil es die Prinzipien, die innere Logik der klassischen Garderobe vermittelt, statt lediglich Gebrauchsanweisungen, Markennamen oder Listen aufzuführen.	lecture
Der Hanseat	lifestyle	https://stilmagazin.de/forum/threads/knöpfe-2-3-4-5-sakko-anzug.29973/	"Ursprünglich und nach meiner Meinung auch künftig wieder war es ein ""Erkennungszeichen"" von Handmade bzw. Bespoke gerne in der Savile Row genutzt."	lecture
DoubleMonk	lifestyle	https://stilmagazin.de/forum/threads/selfmade-gürtel-aus-krawatte.13052/	Toll finde ich, dass der Kreativität keine Grenzen gesetzt sind	Praise
TobiasM	lifestyle	https://stilmagazin.de/forum/threads/strickkrawatte-selbst-machen.15575/	Ich finde Strick auch meist schöner ist halt noch etwas informeller als Grenadine.	Concession
der-snert	lifestyle	https://stilmagazin.de/forum/threads/empfehlung-für-no-show-socken.33790/page-2	Rutschen in Loafern wie doof.	dissence
Kein_Spass	lifestyle	https://www.zeit.de/wirtschaft/unternehmen/2020-08/augustiner-brauerei-bier-corona-erfolg#comments	Aber Augustiner ist wirklich nicht schlecht.	Concession
Kein_Spass	lifestyle	https://www.zeit.de/wirtschaft/unternehmen/2020-08/augustiner-brauerei-bier-corona-erfolg#comments	"""Alt"" bezieht sich beim Altbier auf die alte, obergärige Brauweise."	lecture
