user	topic	link	utterance	category
			...dass manche ihre Dummheit immer so öffentlich zur Schau stellen müssen	insinuation
			Na, belehren wollen doch in erster Linie Sie.	insinuation
			Auf welchen gedanklichen Ticket reisen Sie denn so durch die Medien?	insinuation
			Niedlich. Aber wenn man keine Argumente hat, wird man persönlich. Kennt man ja.	insinuation
			Aber wenn man keine Ahnung hat wie Sie, kann man seine Verschwörungstheorien im Netz zum Besten geben ...	insinuation
			Oh Mann Ericsson, ich habe noch nie einen Beitrag gelesen in dem wirklich jedes Wort falsch ist!	dissence
			Auf was für ein Niveau wollen Sie die Diskussion jetzt noch herunterziehen?	insinuation
			Das geht bei Ihnen wild durcheinander. 	lecture
			Ihr Beitrag strotzt vor Vorurteilen und Diskriminierung. 	dissence
			Sie haben sicher viel bessere Ideen, die auch keinerlei Tests benötigen, nicht wahr?	insinuation
			Und Sie wollen mir erzählen, dass mein Mitangestellter ein Lotterleben führt nur weil es ihm nicht ganz so beschissen geht wie mir?  	insinuation
			Sondern? Man kommentiert Leserkommentare?	dissence
			Ich weiß nicht, in welchem Rechtsstaat SIE glauben, dass das in Ordnung ist.	insinuation
			Ahh, Sie haben es nicht so mit rot-grün, deshalb die sinnbefreite und haltlose Aussage, verstehe.	insinuation
			Peinlich, peinlich Ihr Beitrag	lecture
			und? Was habe ich Ihnen gesagt? Es müssen doch Leute hier sein, die das unterstützen.	lecture
			ach was solls, fragen Sie Ihren Paladin, Sie wolkenloses Werkzeug der Empörungsindustrie.	insinuation
			war aber immer klar, daß Sie das nicht einhalten können, bei ihrer Haltung	insinuation
			Ich wette, das schaffen Sie nie.	insinuation
			Wolfgang K. Sie knallen hier Dinge in den Raum ,als hätten sie die Wahrheit gepachtet	insinuation
			Alles was sie in den Raum stellen ,ist nicht bewiesen	dissence
			Sie müssen aber auch immer so einen übertriebenen Unsinn reden, können Sie nicht mal die Kirche im Dorf lassen?	insinuation
			Muss man wirklich jeder Kleinigkeit hinterherhängen und kann nicht mal die Dinge im Graubereich lassen	insinuation
			genaugenommen hat er nie gesagt, daß er die Verantwortung übernimmt	dissence
			und ebenfalls hat er darauf hingewiesen, das die Besucher auf eigene Gefahr das Gelände betreten	dissence
			"überall an den Eingängen stand das ""Betreten auf eigene Gefahr"",also kann man ihm da keinen strick draus drehen, tut mir leid"	dissence
			Darum ist ein Boykott eine gute Sache, um seine Meinung und sein Missfallen kund zu tun.	concession
			Deshalb ist diese Forderung m.M. nichts weiter als das schlechte Gewissen	insinuation
			hallo, wer trommelt hier für wen? 	insinuation
			Er hat doch nicht gesagt, dass alle psychisch Labilen Terroristen sind.	dissence
			Mit welcher Begründung sollen die denn hier weiter geduldet werden?	dissence
			Oh jetzt wird es interessant.	concession
			Man sieht, hier ist es gar nicht so einfach.	concession
			Puuuuh. Schwierige Kiste.	concession
			Wer entscheidet dass es Glauben statt Wissen ist? Sie?	dissence
			Andersrum: wer entscheidet, dass es wissen statt glauben ist.	dissence
			Was hat eine Abschiebung mit Rassismus zu tun?	dissence
			Richtig, der Terror findet nie ein Ende, aber Hysterie und Panikmache komme nur den Terroristen zugute	concession
			was hat das mit demokratischer Debattenkultur zu tun?	dissence
			Das ist doch kein Widerspruch.	dissence
			Richtig. Fatal ist allerdings, wenn der Denkzettel zu heftig ausfällt oder wenn Jene, die nachdenken sollten, sich des Denkens verweigern.	concession
			Liegt doch auf der Hand. Bei der Literaturliste.	insinuation
			Hab mir Ihre Kommentare mal durchgelesen	insinuation
			Diese Mär, dass ein Landeswahlergebnis aussagekräftig über etwaige Bundeswahlen wären, ist völlig unsinnig und streitet im Übrigen Landespolitik jeglicher Relevanz ab.	dissence
			Welcher seltsame Populismus? Was genau meinen Sie?	dissence
			Nein, das Gegenteil ist richtig. Je geringer das Einkommen, desto höher ist die Konsumquote.	dissence
			Nein, die Aussage stimmt, weil sie nicht an den Konsumquote anknüpft sondern an die absoluten Beträge.	dissence
			Insofern ist weder die Befreiung von der Versicherungssteuer zu rechtfertigen, noch das Verbot von Schneeballsystemen diesbezüglich zu ignorieren.	dissence
			Er bezieht sich doch ganz klar auf geschriebenen Blödsinn, der keinen Mehrwert hat.	dissence
			Nein, bei Flüchtlingen geht es um ein Menschenrecht, und an dieser Grenze endet die legitime staatliche Souveränität.	dissence
			Haben Lidl, Penny, etc. auch.	concession
			Ich gebe aber zu bedenken, dass es sich um eine Pilotanlage handelt	concession
			Warum sollte es nicht welche geben, die in Großstädten von diesen Rädern profitieren?	dissence
			Können Sie Rechte, Rechtsextreme, Nationalisten und Patrioten auseinanderhalten, oder nicht? 	insinuation
			Aber das ist doch das Problem von Russland, dass es immer noch auf die USA starrt, wie zu Zeiten der SU. 	insinuation
			Sie schreibt ja auch:	concession
			Wichtig: Sie schreibt nicht 	concession
			Ihr Vorwurf ist also, daß im Nahen Osten Menschen schlechter behandelt werden als	insinuation
			Hunde in Deutschland. Wobei man auch folgendes bedenken muss	concession
			Das macht den Unterschied.	lecture
			Das macht diesen Personenkreis nicht ungefährlicher.	insinuation
			So richtig Ahnung haben Sie aber nicht?	insinuation
			haben Sie scheinbar nicht viel Ahnung	insinuation
			Zudem haben Sie den Beitrag nicht einmal richtig gelesen und wenn doch: Dann nicht verstanden.	insinuation
			Haben Sie den Artikel gelesen?	insinuation
			Sie haben schlicht gar nichts begriffen.	insinuation
			War das jetzt ein Beitrag aus dem poslogischen Zeitalter?	dissence
			meinen Sie das ernst?	dissence
			im ernst?	dissence
			Wollen Sie ernsthaft dieses Elend glorifizieren?	dissence
			Erst lesen ,dann kommentieren!	lecture
			So sind ihre Ihre Äußerungen nichts weiter wie Geplärre	lecture
			Ach Gottchen,	dissence
			Ihr ganz persönliches Problem	lecture
			"Ihre ""Jetzt-erst-recht""-""Argumentation"" ist einfach nur kindisch."	dissence
			Was wollten Sie denn eigentlich loswerden?	insinuation
			Mumpitz	dissence
			Wenn Sie mal meine Posts lesen würden	insinuation
			Dass Sie wirklich Unsinn verbreiten ist Ihnen vermutlich nicht bewusst.	insinuation
			ich ergänze: und unzureichendes Leseverständnis ebenso.	lecture
			Haben Sie nicht verstanden, wie die Reform von den Republikanern unterminiert wurde?	insinuation
			wer sowas glaubt, glaubt auch an den Weihnachtsmann	insinuation
			Nach ganz genau wissen klingt das aber nicht.	insinuation
			Wo bitte im Interview haben Sie das denn herausgelesen?	insinuation
			Ist es Ihre Unbedarftheit, Unfähigkeit oder Unwille, diese Zusammenhänge zu verstehen?	insinuation
			Text nicht gelesen: Check	insinuation
			Sinnlosen Kommentar geschrieben: Check	lecture
			Sich blamiert: Check	lecture
			Ach Kerim.. Is scho spät.. Leg di hin!	insinuation
			Sehr peinlich, weil Sie scheinbar selbst den Unterschied nicht kennen	insinuation
			Soll jetzt nicht persönlich sein, aber bei solch seltsamen Antworten von Usern frage ich mich immer, ob es sich dabei um echte Menschen handelt, die so etwas schreiben, oder doch nur um eine Antwortsoftware, die einzig auf Stichwörter reagiert.	insinuation
			Etwas kompliziertere Frage für Sie: 	insinuation
			Etwas komplizierte Gegenfrage	lecture
			Wo steht denn da bitte eine Rechtfertigung? Pisa lässt grüßen.	lecture
			Ironie? Ernsthaft?	dissence
			Verstehen Sie das wirklich nicht?	insinuation
			"Was sollen ihre ""Fakten"". Was ist eigentlich ihre Quelle? "	dissence
			Was soll man da sagen? Lachen oder weinen?	dissence
			Mit Verlaub, aber ich kann Sie nicht ganz ernst nehmen.	dissence
			Irgendetwas stimmt mit Ihrer Antwort (oder Ihnen) nicht...	insinuation
			Artikel nicht gelesen?	insinuation
			Genau lesen, dann schreiben.	lecture
			Diese Inkonsequenz sagt ebenfalls einiges über die Zuhörerschaft aus...	insinuation
			"Geht's noch ""einfacher""?"	dissence
			Das kann man doch nicht ernst nehmen.	dissence
			"Immer wieder putzig, als wenn das ""mächtigste Wesen"" hilfe von irgend jemand benötigen würde"	dissence
			Sie scheinen einen anderen Artikel zu kommentieren als den vorliegenden.	insinuation
			Vom heimischen Sofa aus und ohne Verständnis für die Gemengelage ist alles natürlich so einfach.	insinuation
			Das ist doch lächerlich!	dissence
			Kommentatoren, die es besser wissen. Ich lach mich scheckig.	dissence
			Menschen, die von Dingen reden, von denen sie keine Ahnung haben.Sie haben Sie selbst disqualifiziert mit Ihren Einlassungen	lecture
			Jetzt geht der Kindergarten wieder los. 	dissence
			Genau daran erkennt man Leute wie Sie.	insinuation
MisterEd	politics	https://www.tagesspiegel.de/politik/merkel-von-der-leyen-kramp-karrenbauer-die-eiskalte-tupperparty/24680334.html?utm_source=pocket-newtab	Geht's noch ein bisschen pathetischer?	dissence
provinzler	politics	https://www.tagesspiegel.de/politik/merkel-von-der-leyen-kramp-karrenbauer-die-eiskalte-tupperparty/24680334.html?utm_source=pocket-newtab	Eben. Man muss ja absolut kein Fan von denen sein und kann es doch trotzdem gut finden, dass die auf solchen Posten gelandet sind.	concession
Yellowbubb	mobility	https://www.zeit.de/mobilitaet/2019-07/elektroroller-e-scooter-nachhaltigkeit-produktion-umwelt/seite-2	Die Frage sollte lauten, durch wen Sie genutzt werden?	lecture
Yellowbubb	mobility	https://www.zeit.de/mobilitaet/2019-07/elektroroller-e-scooter-nachhaltigkeit-produktion-umwelt/seite-2	Das sind in München meist Touristen, die ohne den E-Scooter S-Bahn, U-Bahn, Tram oder Busse nutzen würden	insinuation
			Die E-Scooter sind nur eine weitere Belastung der Umwelt	dissence
			Dann doch lieber das normale Fahrrad....	concession
			ohne Sie hätte ich nie gedacht, daß es den Rassenunterschied nicht gibt	concession
			Dank Ihnen bin ich nun schlauer als zuvor	concession
			Gott sei dank, Dankeschön!	concession
			Aha - und wo ist jetzt der Bezug zum Artikel?	lecture
			Darum geht's in dem Artikel	lecture
			So langsam dürfte den Trumpistas etwas schwindelig werden.	insinuation
			Nur weiter so, dann werden wir erleben, dass	lecture
			Es geht auch nicht um Wahrheiten	dissence
			Es geht um Wertvorstellungen	concession
			"Es geht doch nicht darum, dass ""härteres Verhandeln der Männer"" ein höheres Gehalt legitimiert sondern darum, dass es dies häufig erklärt."	lecture
			Das Problem ist bei Weitem keines der Religion sondern alleine eines der guten Erziehung.	lecture
			Und genau dies ist das Problem der Grünen.	insinuation
			in dem Fall von dem wir reden	lecture
			Ich bin mir ziemlich sicher, wenn das Abendland erledigt ist, sind wieder Merkel/die Flüchtlinge/ Gutmenschen schuld.	insinuation
			Das ist die verschobene Wahrnehmung, welche über die Presse transportiert wird.	insinuation
			Von Hölzchen auf Stöckchen, oder was spielst du gerade, lieber Ottfried?	lecture
			Der seltsame Populismus den sie jetzt gerade fährt wird die zur AfD abgewanderten nicht zurückholen und den Rest eher verschrecken. 	insinuation
			Hetzen sie ruhig. Ich habe sie durchschaut!	insinuation
			Das ist doch reines Kalkül. Sie hat das Thema jetzt nur zur Abstimmung gestellt weil es ihr politisch opportun erschien.	insinuation
			Sie sehen: Man kann es drehen und wenden wie man will, dieses Projekt ist und bleibt ein Schildbürgerstreich.	lecture
			Die EU will Polen drin behalten, aber ich denke nicht um jeden Preis.	insinuation
			Ach, ihr wollt streiten. Über Geschmack. Wie dümmlich.	insinuation
			Mich wundert die Aggressivität, mit der Sie die Idee ablehnen.	insinuation
			Darum geht es im Artikel doch nicht.	dissence
			Vorauseilender gehorsam?	insinuation
			Es geht nicht um Konsens, sondern um gegenseitigen Respekt und das Anerkennen anderer Meinungen	lecture
			Aber es sind nicht alle Buerger, das war der Punkt.	lecture
			Ich dachte, es geht um freie Meinungsäußerung.	insinuation
			Die Prüderie scheint von Tag zu Tag anzuwachsen.	insinuation
			Es geht um die Erkenntnis, dass es da ein Problem gibt und welche Strategien nötig sind, um die Kinder zu schützen. 	lecture
			Das Problem ist hier weder die Sorglosigkeit der Kinder, noch die leider nicht grundsätzlich lösbare Problematik mit Pädophilen, sondern die Eltern!	lecture
			Seine Kernpunkte hier sind sicher richtig, aber ich kann mich des Verdachts nicht erwähren, dass die Perspektive innenpolitischen Scheiterns, mit aussenpolitischer Profilierung überspielt wird.	concession
			Es geht mehr um die Wertschätzung des Eigenen als um die Ablehnung des Anderen.	concession
			Ein guter Beleg dafür, dass es bei vielen Leuten (vor allem bei Rechtsauslegern) nicht weit her ist mit Sarkasmusgespür und Humorerkennung.	insinuation
			Da sind wir also.	lecture
			Neinnein, die spielt damit.	insinuation
			Darum geht es aber im Artikel nicht.	dissence
			Da geht es um die Einsichtsfähigkeit von Tätern.	lecture
			dann ist das keineswegs eine Anklage gegen Deutschland.	dissence
			Das ist keine Anklage gegen Deutschland, sondern eine Anklage gegen die Regime im Nahen Osten.	dissence
			Das ist der Punkt. 	lecture
			Wo inhaltlich nichts entgegengesetzt werden kann, wird immer an der Form rumgemeckert.	insinuation
			Das kommt immer nur, wenn die Meinung nicht passt.	insinuation
			"Das unpassende Wort Rassismus, ein Dauerbrenner für all die die dem Slogan "" Deutschland du mieses Stück Scheiße "" huldigen."	insinuation
			dennoch werde ich das Gefühl nicht los, dass es eigentlich nur darum geht, auf Biegen und Brechen progressiv sein zu wollen.	insinuation
			"Das Problem ist doch, dass das von anderen eingefordert wird, während sie selbst sicher sind, die ""Wahrheit"" zu kennen, oder?"	insinuation
			Es geht um einen Waldbrand und es riecht hier streng nach einer schweren Anstrengung.	insinuation
			Es geht nicht darum, dass hier eine Yogalehrerin bestimmt, was wichtig für andere ist. 	dissence
			Es geht mehr um die Erkenntnis, wo die wahren Werte im Leben liegen.	lecture
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	Susanne Schröter vertritt eine im Zuge der postkolonialistischen Gedankenverwirrung seltene, umso wohltuendere Position	praise
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	Sie sieht die Menschenrechte unteilbar auch als Frauenrechte an	praise
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	Ein kleiner Schritt für den Kopf, aber ein großer für die Menschheit: 	praise
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	Wohl kaum einem taz-kommentator oder einer taz-kommentatorin würde es einfallen, Pressefreiheit oder Schutz vor Folter girlandenreich zu relativieren	concession
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	und umgekehrt Zensur und Folter als legitime Kampfformen gegen universale Werte gutzuheißen	insinuation
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	und umgekehrt Zensur und Folter als legitime Kampfformen gegen westlich-imperialistische universalistische gutzuheissen	insinuation
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	Frauen frei von den patriarchalen Zwängen in Bezug auf männliche Vorherrschaft, Gewaltausübung, Pfand in Ehrsystemen, etc. - das ist eine universales Menschenrecht	praise
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	und das Kopftuch hat damit soviel zu tun wie jede (textile) Markierung von Menschen, die diese zwingt, ihre eigene Zweitrangigkeit zu demonstrieren	lecture
Blauer Blues	social science	https://taz.de/Forschung-zum-politischen-Islam/!5608768/	Dass dieses zum sozialen Überleben erforderlich ist und darin fälschlicherweise als freiwillig erscheint , ändert nichts an dem Zwangssystem	dissence
